报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20190630,,9698993836.79,,,,,,2483195291.65,2459750257.94,23445033.71,,207807549.52,29483836.65,38728344.44,,,,,,,,169486536.07,237698717.16,3312040577.33,,,,,202400348.46,16142136320.91,,,,,,,,2164914634.63,,,363901139.28,,,2535919967.58,1579402091.37,956517876.21,622940.07,4606922145.41,4606922145.41,,955894936.14,1188840.55,957083776.69,,,,,,242653507.37,,,,,531457474.07,19800.7,8866952478.15,25009088799.06,,,,,,,,1262061068.84,,1262061068.84,1392200718.26,,,,245079306.64,1423767692.33,,2270366337.8,,,638884068.38,2909250406.18,,,,,,,,,,,,,,,,7232359192.25,,,,,,,,,,,,14715694.15,64834575.06,,79550269.21,7311909461.46,,1464752476.0,,,,3722777063.13,,204698527.31,,1464752476.0,,,10667066854.83,,,17524047397.27,173131940.33,17697179337.6,25009088799.06,定期报告,未审计,20190829,CNY,合并期末,2020-03-13T15:29:48
20190331,,9380553373.92,,,,,,2757948659.37,2747744045.27,10204614.1,,227310280.99,,57337144.44,,,,,,,,,233247844.16,3258057106.1,,,,,227283002.35,16084400266.89,,,,,,,,2124400592.08,,,376550111.94,,,,,,,3634117721.93,,,,,992409828.64,,,,,,163423477.21,,,,,455485422.35,95735944.09,7842123098.24,23926523365.13,,,,,,,,1430280817.56,,,1285689267.18,,,,214746597.9,1583658108.9,,,,,,565091700.84,,,,,,,,,,,,,,,,5079466492.38,,,,,,,,,,,,21478927.08,69435049.82,,90913976.9,5170380469.28,,1464752476.0,,,,3716675022.48,,214713615.59,,1464752476.0,,,11696459741.35,,,18557353331.42,198789564.43,18756142895.85,23926523365.13,定期报告,未审计,20190426,CNY,合并期末,2020-03-13T15:29:48
20181231,,9367386627.68,,,,,,2398660205.02,2388326476.15,10333728.87,,137243573.66,,29970944.44,,,,,,,,136554065.72,166525010.16,3230415749.95,,,,,194237237.02,15494468403.49,,,,,,,275819448.46,2091103348.61,,,,,,2542618305.55,1512999849.41,1029618456.14,622940.07,3000489249.86,3000489249.86,,1028995516.07,671399.4,1029666915.47,,,,,,231967372.88,,,,,436434961.24,44979896.41,7110461192.93,22604929596.42,,,,,,,,1292050954.06,,1292050954.06,1604425189.96,,,,268092193.5,1648028076.07,,,,,602887024.88,602887024.88,,,,,,,,,,,,,,,,5415483438.47,,,,,,,,,,,,20981155.0,44252383.96,,65233538.96,5480716977.43,,1464752476.0,,,,3716675022.48,,136592276.64,,1464752476.0,,,10181899224.84,,,16964671475.96,159541143.03,17124212618.99,22604929596.42,定期报告,是,20200429,CNY,合并期末,2020-03-13T15:29:48
20180930,,8384037897.32,,,,,,2010770153.71,1994691532.42,16078621.29,,156075867.62,,,,,,,,,,181677137.16,181677137.16,3054303205.05,,,,,103930632.67,13890794893.53,,,,,,,274387820.82,2062487682.66,,,,,,,,,,1946848767.6,1946848767.6,,1032340702.97,,1032340702.97,,,,,,232238599.86,,,,,319488120.79,4314.05,5867796008.75,19758590902.28,,,,,,,,568399916.02,,,1411919449.81,,,,201280560.85,536189567.15,,,,,573808845.62,573808845.62,,,,,,,,,,,,,,,,3291598339.45,,,,,,,7929.0,,,,,12986485.15,43894477.07,,56888891.22,3348487230.67,,1464752476.0,,,,3692681262.36,,132168032.1,,1464752476.0,,,9447291572.5,,,16201645818.96,208457852.65,16410103671.61,19758590902.28,定期报告,未审计,20181029,CNY,合并期末,2020-03-13T15:29:48
20180630,,8595287503.48,,,,,,2971112636.9,2958382927.75,12729709.15,,123773328.55,15140924.47,30390442.66,,,,,,,,130870438.37,176401805.5,2956290394.07,,,,,62332665.0,14885198333.5,,,,,,,272053358.02,2030869311.24,,,,,,2491235194.84,1443811998.9,1047423195.94,622940.07,1728435602.53,1728435602.53,,1046800255.87,13817224.69,1060617480.56,,,,,,231033617.27,,,29992.81,,260803830.61,4314.05,5583847507.09,20469045840.59,,,,,,,,778445809.28,,778445809.28,1094209663.08,,,,160877546.39,373439954.71,,1830940595.0,,,540215613.51,2371156208.51,,,,,,,,,,,,,,,,4778129181.97,,,,,,,7929.0,,,,,16283909.82,43310861.38,,59602700.2,4837731882.17,,1464752476.0,,,,3697563987.23,,131050312.25,,1464752476.0,,,8663231837.62,,,15421351089.1,209962869.32,15631313958.42,20469045840.59,定期报告,未审计,20180828,CNY,合并期末,2020-03-13T15:29:48
20180331,,8718593382.65,,,,,,2295495510.83,2283501052.62,11994458.21,,107274416.48,,15722671.9,,,,,,,,223166582.76,238889254.66,2960977086.37,,,,,173218688.05,14494448339.04,,,,,,,304504451.46,1995346115.31,,,,,,,,,,1648218518.92,1648218518.92,,1090129119.04,,1090129119.04,,,,,,228881868.93,,,,,385908209.65,4314.05,5652992597.36,20147440936.4,,,,,,,,783438842.09,,783438842.09,1387909190.35,,,,177676360.09,647586629.71,,4500000.0,,,509776830.67,514276830.67,,,,,,,,,,,,,,,,3510887852.91,,,,,,,7929.0,,,,,19595912.19,51423634.74,,71027475.93,3581915328.84,,1464752476.0,,,,3696022074.53,,160585466.08,,1464752476.0,,,9585755746.58,,,16371868239.19,193657368.37,16565525607.56,20147440936.4,定期报告,未审计,20180828,CNY,合并期末,2020-03-13T15:29:48
20171231,,8449622154.91,,,,,,2500822714.85,2492813857.65,8008857.2,,197835516.46,,14546875.69,,,,,,,,221179068.43,235725944.12,2811866523.26,,,,,72856419.6,14268729273.2,,,,,,,322574457.89,1824893972.85,,,,,,2513353180.43,1382835467.76,1130517712.67,622940.07,1567263995.95,1567263995.95,,1129894772.6,,1129894772.6,,,,,,231039145.33,,,,,411361142.33,4314.05,5487031801.0,19755761074.2,,,,,,,,740700050.76,,740700050.76,1957404019.89,,,,137700533.18,988228028.52,,4500000.0,,,538692435.55,543192435.55,,,,,,,,,,,,,,,,4367225067.9,,,,,,,7929.0,,,,,19992728.85,55941136.35,,75941794.2,4443166862.1,,1464752476.0,,,,3543519701.63,,171227292.19,,1464752476.0,,,8527196810.86,,,15171448756.68,141145455.42,15312594212.1,19755761074.2,定期报告,是,20190426,CNY,合并期末,2020-03-13T15:29:48
20170930,,7599866037.94,,,,,,2263486710.81,2257268800.17,6217910.64,,479453284.1,,16276666.07,,,,,,,,227685288.77,243961954.84,2682804005.01,,,,,79950182.71,13349522175.41,,,,,,,365376960.81,1798875791.6,,,,,,,,,,786001015.23,786001015.23,,1084178777.95,,1084178777.95,,,,,,231310406.0,,,,,356299600.66,4314.05,4622046866.3,17971569041.71,,,,,,,,567263252.63,,567263252.63,1434788532.77,,,,190381500.07,415087229.37,,4500000.0,,,480665687.92,485165687.92,,,,,,,,,,,,,,,,3092686202.76,,,,,,,137838.01,,,,,21102699.39,66641762.07,,87882299.47,3180568502.23,,1464752476.0,,,,3543519701.63,,203693164.1,,1402252476.0,,,8029147079.87,,,14643364897.6,147635641.88,14791000539.48,17971569041.71,定期报告,未审计,20171027,CNY,合并期末,2020-03-13T15:29:48
20170630,,4284662181.51,,,,,,2366238480.18,2362271331.96,3967148.22,,86712705.85,4632117.71,17448300.0,,,,,,,,217853811.36,239934229.07,2310179784.71,,,,,131188936.07,9418916317.39,,,,,,,349387960.72,1778551898.95,,,,,,2447570245.62,1325251986.09,1122318259.53,622940.07,479098818.09,479098818.09,,1121695319.46,,1121695319.46,,,,,,233127114.82,,,,,407300595.27,4314.05,4369166021.36,13788082338.75,,,,,,,,550722748.9,,550722748.9,814244800.71,,,,148134201.83,406680469.86,16765239.46,,,,484653139.77,501418379.23,,,,,,,,,,,,,,,,2421200600.53,,,,,,,137838.01,,,,,23949315.83,62644512.04,,86731665.88,2507932266.41,,1402252476.0,,,,650609324.27,,190057252.65,,1402252476.0,,,7498795726.45,,,11143967255.37,136182816.97,11280150072.34,13788082338.75,定期报告,未审计,20170829,CNY,合并期末,2020-03-13T15:29:48
20170331,,4497354839.59,,,,,,2711928419.59,2703454538.71,8473880.88,,57475332.98,,19147700.0,,,,,,,,284462895.95,303610595.95,2408688710.43,,,,,108673835.96,10087731734.5,,,,,,,328775998.69,1730350708.6,,,,,,,,,,378487481.92,378487481.92,,1148892641.56,,1148892641.56,,,,,,233923955.42,,,,,382408097.75,4314.05,4202843197.99,14290574932.49,,,,,,,,516400893.49,,516400893.49,833821620.5,,,,104056064.66,244593167.17,,22400652.46,,,556130971.45,578531623.91,,,,,,,,,,,,,,,,2277403369.73,,,,,,,137838.01,,,,,23895906.58,57491521.53,,81525266.12,2358928635.85,,1402252476.0,,,,650609324.27,,182654565.4,,1402252476.0,,,8175382638.67,,,11813151480.34,118494816.3,11931646296.64,14290574932.49,定期报告,未审计,20170429,CNY,合并期末,2020-03-13T15:29:48
20161231,,4826448031.74,,,,,,2156797038.72,2152898361.86,3898676.86,,91710000.28,,10295300.0,,,,,,,,219537091.95,229832391.95,2513775232.66,,,,,156905069.52,9975467764.87,,,,,,,322663976.81,1712154381.55,,,,,,2427528668.58,1248044700.17,1179483968.41,622940.07,183870575.51,183870575.51,,1178861028.34,,1178861028.34,,,,,,235834475.55,,,,,356694148.64,4314.05,3990082900.45,13965550665.32,,,,,,,,508779547.58,,508779547.58,1089059051.4,,,,135312688.54,308976780.32,,22400652.46,,,711062991.21,733463643.67,,,,,,,,,,,,,,,,2775591711.51,,,,,,,137838.01,,,,,29913897.37,55963516.06,,86015251.44,2861606962.95,,1402252476.0,,,,650609324.27,,176784890.38,,1402252476.0,,,7377914588.85,,,11009813755.5,94129946.87,11103943702.37,13965550665.32,定期报告,是,20180411,CNY,合并期末,2020-03-13T15:29:48
20160930,,4269677770.42,,,,,,2328481067.05,2318905737.16,9575329.89,,25848210.12,,7649900.0,,,,,,,,284294729.06,291944629.06,2527775198.23,,,,,113066267.22,9556793142.1,,,,,,,303960069.37,1664085416.6,,,,,,,,,,132094211.14,132094211.14,,1066651357.34,,1066651357.34,,,,,,237351637.01,,,,,309375080.38,1777195.64,3715294967.48,13272088109.58,,,,,,,,432407864.97,,432407864.97,1270724420.15,,,,84372354.12,286881097.71,,,,,373807030.17,373807030.17,,,,,,,,,,,,,,,,2448192767.12,,,,,,,473057.61,,,,,30091264.89,53863519.6,,84427842.1,2532620609.22,,1402252476.0,,,,651340124.27,,168317265.51,,1402252476.0,,,6976507700.22,,,10600670042.0,138797458.36,10739467500.36,13272088109.58,定期报告,未审计,20161027,CNY,合并期末,2020-03-13T15:29:48
20160630,,5090446574.76,,,,,,1686191618.3,1680014274.62,6177343.68,,52549185.82,31371206.15,7763300.0,,,,,,,,231774781.96,270909288.11,2440451426.2,,,,,166159849.83,9706707943.02,,,,,,,306347007.47,1561267840.46,,,,,,2420024058.24,1299608578.06,1120415480.18,5983869.33,128645642.47,128645642.47,,1114431610.85,,1114431610.85,,,,,,239426427.63,,,,,264556613.07,1777195.64,3616452337.59,13323160280.61,,,,,,,,442925566.14,,442925566.14,662460155.52,,,,68309430.16,197599440.48,,1121801980.8,,,399664070.96,1521466051.76,,,,,,,,,,,,,,,,2892760644.06,,,,,,,473057.61,,,,,33663044.53,54460254.12,,88596356.26,2981357000.32,,1402252476.0,,,,651340124.27,,170418031.41,,1402252476.0,,,6582546879.39,,,10208809987.07,132993293.22,10341803280.29,13323160280.61,定期报告,未审计,20160831,CNY,合并期末,2020-03-13T15:29:48
20160331,,4266686089.62,,,,,,1669455143.33,1659375571.9,10079571.43,,68890584.78,,18601300.0,,,,,,,,235211446.24,253812746.24,2655699295.79,,,,,267098919.59,9181642779.35,,,,,,,328958841.71,1545836183.15,,,,,,,,,,184388577.24,184388577.24,,1072568099.16,,1072568099.16,,,,,,241501218.28,,,,,281101866.47,1777195.64,3656131981.65,12837774761.0,,,,,,,,345530972.3,,345530972.3,897863161.65,,,,52729638.01,76945631.12,,36202505.07,,,397382594.74,433585099.81,,,,,,,,,,,,,,,,1806654502.89,,,,,,,473057.61,,,,,29252881.48,60113212.68,,89839151.77,1896493654.66,,1402252476.0,,,,653218046.57,,188273773.61,,1402252476.0,,,7187734354.56,,,10833731126.74,107549979.6,10941281106.34,12837774761.0,定期报告,未审计,20160428,CNY,合并期末,2020-03-13T15:29:48
20151231,,3546111282.07,,,,,,2280336490.32,2268110161.56,12226328.76,,94997045.2,,11619900.0,,,,,,,,220267542.83,231887442.83,2859998734.39,,,,,371860435.74,9385191430.55,,,,,,,378279459.14,1522910942.42,,,,,,2354179642.03,1226746049.44,1127433592.59,5983869.33,182954414.8,182954414.8,,1121449723.26,,1121449723.26,,,,,,243576008.96,,,,,368258228.12,1777195.64,3819205972.34,13204397402.89,,,,,,,,326176558.16,,326176558.16,1598402168.78,,,,86016812.4,286300866.96,,36202505.07,,,397033053.68,433235558.75,,,,,,,,,,,,,,,,2730131965.05,,,,,,,473057.61,,,,,39481850.5,72449617.04,,112404525.15,2842536490.2,,1402252476.0,,,,650136342.34,,226114710.62,,1402252476.0,,,6591932916.47,,,10272688921.43,89171991.26,10361860912.69,13204397402.89,定期报告,是,20170419,CNY,合并期末,2020-03-13T15:29:48
20150930,,3543110823.58,,,,,,1573600954.93,1563688572.7,9912382.23,,90927528.76,1177699.7,3328400.0,,,,,,,,288905573.71,293411673.41,3030508580.16,,,,,230271826.27,8761831387.11,,,,,,,307521355.79,1531114323.24,,,,,,,,,,298577925.05,298577925.05,,979855721.32,,979855721.32,,,,,,245548909.32,,,,,341075163.04,10565959.57,3714259357.33,12476090744.44,,,,,,,,319306780.58,27160000.0,292146780.58,1218288672.92,,,,66495455.29,135076057.85,,7975339.94,,,458408909.81,466384249.75,,,,,,,,,,,,,,,,2205551216.39,,,,,,,1651522.45,,,,,41671181.14,54753841.21,,98076544.8,2303627761.19,,1402252476.0,,,,652078482.34,,172014499.59,,1402252476.0,,,6443292278.21,,,10071890212.14,100572771.11,10172462983.25,12476090744.44,定期报告,未审计,20151029,CNY,合并期末,2020-03-13T15:29:48
20150630,,3438596416.42,,,,,,2865986830.02,2854296052.24,11690777.78,,72447260.65,46906.65,11136500.0,,,,,,,,222873985.97,234057392.62,2892398619.91,,,,,281027404.02,9784513923.64,,,,,,,462778715.77,1453633583.82,,,,,,2176465113.05,1152495472.17,1023969640.88,5983869.33,294756857.2,294756857.2,,1017985771.55,,1017985771.55,,,,,,247390985.12,,,,,318583463.39,10577778.21,3805707155.06,13590221078.7,,,,,,,,531318204.54,111810000.0,419508204.54,1085351017.09,,,,60232342.05,206943489.26,,1165507224.91,,,392210212.29,1557717437.2,,,,,,,,,,,,,,,,3441562490.14,,,,,,,1651522.45,,,,,39924319.48,103848181.21,,145424023.14,3586986513.28,,1402252476.0,,,,652078482.34,,324316196.0,,1402252476.0,,,6141957582.78,,,9922857213.12,80377352.3,10003234565.42,13590221078.7,定期报告,未审计,20150825,CNY,合并期末,2020-03-13T15:29:48
20150331,,4393365433.68,,,,,,2327277450.66,2315986838.08,11290612.58,,112983378.09,,11237550.0,,,,,,,,331750483.03,342988033.03,2882901426.81,,,,,334842825.16,10394358547.43,,,,,,,66885468.15,1253035126.59,,,,,,,,,,293084902.28,293084902.28,,1052140292.73,,1052140292.73,,,,,,249396762.96,,,,,323120512.87,10577778.21,3248240843.79,13642599391.22,,,,,,,,436400721.53,158430000.0,277970721.53,2177369095.24,,,,51582326.76,114258427.81,,49794576.31,,,403211358.75,453005935.06,,,,,,,,,,,,,,,,3232616506.4,,,,,,,1651522.45,,,,,39032652.81,4874869.29,,45559044.55,3278175550.95,,1402252476.0,,,,652078482.34,,18663601.2,,1402252476.0,,,6781347949.05,,,10256594984.59,107828855.68,10364423840.27,13642599391.22,定期报告,未审计,20150423,CNY,合并期末,2020-03-13T15:29:48
20141231,,4709607474.33,,,,,,1461617581.32,1456912013.03,4705568.29,,124025264.61,,15356850.0,,,,,,,,317639367.04,332996217.04,2826992567.86,,,,,464347488.57,9919586593.73,,,,,,,61975905.45,1222154508.74,,,,,,2170848093.61,1078371736.74,1092476356.87,5983869.33,285439418.78,285439418.78,,1086492487.54,,1086492487.54,,,,,,251461871.32,,,88401.43,,333042004.28,10577778.21,3251232375.75,13170818969.48,,,,,,,,363260161.31,126410000.0,236850161.31,2311650251.32,,,,85377552.68,109103058.73,,52358380.17,,,411697617.51,464055997.68,,,,,,,,,,,,,,,,3333447021.72,,,,,,,1651522.45,,,,,38740986.14,3647478.61,,44039987.2,3377487008.92,,1402252476.0,,,,652078482.34,,14235945.89,,1402252476.0,,,6242284506.09,,,9713103886.32,80228074.24,9793331960.56,13170818969.48,定期报告,是,20160428,CNY,合并期末,2020-03-13T15:29:48
20140930,,5054970768.59,,,16855608.0,,,2019062936.34,1990838294.2,28224642.14,,82724695.67,,39586850.0,,,,,,,,55646633.46,95233483.46,2444194025.74,,,,,,9713041517.8,,,,,,,45480991.0,1140453431.09,,,,,,,,,,325193181.77,325193181.77,,1034981550.3,,1034981550.3,,,,,,253526979.63,,,222009.21,,254451334.64,,3054309477.64,12767350995.44,,,,,,,,488101199.1,130060000.0,358041199.1,1425359335.14,,,,90749074.39,82873324.77,,10764587.07,,,443456714.03,454221301.1,,,,,,,,,,,,,,,9695444.43,2550999678.93,,,,,,,,,,,,,3956402.0,36345888.94,40302290.94,2591301969.87,,1402252476.0,,,,651277566.81,,,,1402252476.0,,,6615179726.71,,-643841.72,10070318403.8,105730621.77,10176049025.57,12767350995.44,定期报告,未审计,20141022,CNY,合并期末,2020-03-13T15:29:48
20140630,,6448579978.77,,,,,,2182048187.62,2168980691.81,13067495.81,,88577115.4,51500.0,36906750.0,,,,,,,,33481798.56,70440048.56,2199202808.29,,,,,,10988848138.64,,,,,,,,1153166079.27,,,,,,2059744312.7,1007611547.03,1052132765.67,850561.3,306420706.33,306420706.33,,1051282204.37,,1051282204.37,,,,,,255592087.94,,,355792.92,,232348444.59,,2999165315.42,13988013454.06,,,,,,,,449973279.85,163480000.0,286493279.85,1323709183.91,,,,74318114.22,68012304.53,,1763580182.07,,,424737005.52,2188317187.59,,,,,,,,,,,,,,,9695444.43,4114025514.53,,,,,,,,,,,,,,32575888.94,32575888.94,4146601403.47,,1402252476.0,,,,648354531.35,,,,1402252476.0,,,6320890651.51,,-632273.1,9773117861.76,68294188.83,9841412050.59,13988013454.06,定期报告,未审计,20140808,CNY,合并期末,2020-03-13T15:29:48
20140331,,6248286868.86,,,,,,2106775759.28,2096891448.4,9884310.88,,30326722.78,,40730700.0,,,,,,,,33366412.74,74097112.74,2605314207.66,,,,,,11064800671.32,,,,,,,,1136024131.38,,,,,,,,,,274760209.88,274760209.88,,1077087239.52,,1077087239.52,,,,,,257657196.27,,,420897.16,,139129061.94,,2885078736.15,13949879407.47,,,,,,,,625790786.26,231830000.0,393960786.26,1549769445.39,,,,55828837.05,76448270.41,,9102699.5,,,425631315.83,434734015.33,,,,,,,,,,,,,,,8590444.43,2751161798.87,,,,,,,,,,,,,,35758611.15,35758611.15,2786920410.02,,1402252476.0,,,,648354531.35,,,,1402252476.0,,,7608234121.9,,-112969.02,11060980636.23,101978361.22,11162958997.45,13949879407.47,定期报告,未审计,20140430,CNY,合并期末,2020-03-13T15:29:48
20131231,,5349434667.26,,,,,,3007435826.0,2997342876.91,10092949.09,,1924443.15,,37312855.56,,,,,,,,21088072.47,58400928.03,2414766803.87,,,,,153985676.27,10985948344.58,,,,,,,54341391.0,1074652665.33,,,,,,2048185475.98,936014243.9,1112171232.08,850561.3,248331118.04,248331118.04,,1111320670.78,,1111320670.78,,,,,,259722304.63,,,531080.53,,161258511.84,10577778.21,2920735520.36,13906683864.94,,,,,,,,840384365.57,253650000.0,586734365.57,1563052014.85,,,,71868889.98,250761472.33,,9102699.5,,,483143380.23,492246079.73,,,,,,,,,,,,,,,9695444.43,3218312822.46,,,,,,,,,,,,43119055.58,1957600.0,33423611.15,45076655.58,3263389478.04,,1402252476.0,,,,649177400.5,,4969384.54,,1402252476.0,,,7115305531.9,,-80546.31,10573957268.94,69337117.96,10643294386.9,13906683864.94,定期报告,是,20150331,CNY,合并期末,2020-03-13T15:29:48
20130930,,5390023542.27,,,,,,2762429340.17,2682117935.38,80311404.79,,48741664.68,,48305965.28,,,,,,,,43166197.04,91472162.32,2254546441.23,,,,,,10547213150.67,,,,,,,,1101513985.73,,,,,,,,,,343536464.2,343536464.2,,932006365.42,,932006365.42,,,,,,261787412.94,,,650354.39,,243104591.56,,2882599174.24,13429812324.91,,,,,,,,677966209.83,252410000.0,425556209.83,1705268676.23,,,,56663647.02,434249103.35,,65306307.51,,,426102261.34,491408568.85,,,,,,,,,,,,,,,14242620.1,3379798825.38,,,,,,,,,,,,,,23891641.85,23891641.85,3403690467.23,,1402006476.0,,,,773218736.77,,,,1398268476.0,,,6381512238.18,,-61708.28,9954944218.67,71177639.01,10026121857.68,13429812324.91,定期报告,未审计,20131024,CNY,合并期末,2020-03-13T15:29:48
20130630,,7566381691.65,,,,,,1978079606.53,1953223671.33,24855935.2,,22725899.86,,,,,,,,,,35695789.31,35695789.31,2693428387.95,,,,,226639.52,12296538014.82,,,,,,,,1083334358.09,,,,,,1840374278.21,883777413.27,956596864.94,850561.3,244103155.01,244103155.01,,955746303.64,,955746303.64,,,,,,276839857.28,,,768644.95,,201949924.96,,2762742243.93,15059280258.75,,,,,,,,689751429.0,327320000.0,362431429.0,2067154966.59,,,,49490987.15,82967706.28,,2561551308.69,,,433439402.52,2994990711.21,,,,,,,,,,,,,,,14849536.77,5899205337.0,,,,,,,,,,,,,,26533165.18,26533165.18,5925738502.18,,1402006476.0,,,,764029921.78,,,,1398268476.0,,,5497606607.87,,-17219.91,9061894261.74,71647494.83,9133541756.57,15059280258.75,定期报告,未审计,20130822,CNY,合并期末,2020-03-13T15:29:48
20130331,,7146474384.42,,,,,,2430448999.82,2391209773.54,39239226.28,,35679151.74,,,,,,,,,,34161647.71,34161647.71,2707143120.64,,,,,,12353907304.33,,,,,,,,1057210312.77,,,,,,,,,,187883157.76,187883157.76,,965516287.2,,965516287.2,,,,,,279159088.84,,,612451.19,,208538513.77,,2698919811.53,15052827115.86,,,,,,,,920419855.52,381220000.0,539199855.52,2132573342.31,,,,56141520.03,528738368.72,,5276430.06,,,419099310.64,424375740.7,,,,,,,,,,,,,,,8926930.63,4071175757.91,,,,,,,,,,,,,,35054188.97,35054188.97,4106229946.88,,1398268476.0,,,,705994368.66,,,,1398268476.0,,,7347830937.72,,,10850362258.38,96234910.6,10946597168.98,15052827115.86,定期报告,未审计,20130424,CNY,合并期末,2020-03-13T15:29:48
20121231,,6942008562.71,,,,,,2870199915.11,2789726550.34,80473364.77,,16200911.85,,,,,,,,,,11890861.76,11890861.76,2911818746.16,,,,,,12752118997.59,,,,,,,,1052012662.86,,,,,,1836063835.06,837372617.62,998691217.44,850561.3,184561514.71,184561514.71,,997840656.14,,997840656.14,,,,,,281186415.12,,,695105.23,,304561086.17,,2820857440.23,15572976437.82,,,,,,,,1057646652.89,432060000.0,625586652.89,2962566130.22,,,,69138445.08,1257576886.13,,5276430.06,,,410918505.15,416194935.21,,,,,,,,,,,,,,,8926930.63,5772049980.16,,,,,,,,,,,,,,30069377.46,30069377.46,5802119357.62,,1398268476.0,,,,701618651.8,,,,1398268476.0,,,6205078290.64,,115992.62,9703349887.06,67507193.14,9770857080.2,15572976437.82,定期报告,是,20140412,CNY,合并期末,2020-03-13T15:29:48
20120930,,5748790036.31,,,,,,1722208048.93,1611243735.42,110964313.51,,154811128.48,,,,,,,,,,32258379.39,32258379.39,2743180636.49,,,,,,10401248229.6,,,,,,,,1147125927.61,,,,,,,,,,104572329.52,104572329.52,,947554762.16,,947554762.16,,,,,,317822983.23,,,,,247981525.27,,2765057527.79,13166305757.39,,,,,,,,1076385400.26,469192000.77,607193399.49,2378439167.91,,,,80466127.58,649265631.13,,95267226.48,,,550004116.02,645271342.5,,,,,,,,,,,,,,,6177028.11,4836004697.49,,,,,,,,,,,,,,4679709.89,4679709.89,4840684407.38,,1398268476.0,,,,706784001.67,,,,1210780374.99,,,4953865359.83,,,8269698212.49,55923137.52,8325621350.01,13166305757.39,定期报告,未审计,20121019,CNY,合并期末,2020-03-13T15:29:48
20120630,,4284505754.35,,,,,,1986449264.56,1928735741.44,57713523.12,,83919858.96,,,,,,,,,,35782969.41,35782969.41,2467644694.83,,,,,,8858302542.11,,,,,,,,2065888160.28,,,,,,1781606215.54,809631609.33,971974606.21,1514147.96,86685267.36,86685267.36,,970460458.25,,970460458.25,,,,,,322451639.89,,,,,229342875.83,,3674828401.61,12533130943.72,,,,,,,,930650403.92,524382000.77,406268403.15,2381422230.64,,,,56673253.44,367345479.92,,949910290.43,,,473412108.18,1423322398.61,,,,,,,,,,,,,,,2525388.8,5161939155.33,,,,,,,,,,,,,,7666349.2,7666349.2,5169605504.53,,1398268476.0,,,,687521072.37,,,,1210780374.99,,,4011034467.07,,,7307604390.43,55921048.76,7363525439.19,12533130943.72,定期报告,未审计,20120809,CNY,合并期末,2020-03-13T15:29:48
20120331,,3750013841.46,,,,,,3615079920.49,3533481878.72,81598041.77,,83366082.69,,,,,,,,,,23371551.22,23371551.22,2144424963.02,,,,,,9616256358.88,,,,,,,,2026793477.82,,,,,,,,,,67366913.15,67366913.15,,984293363.05,,984293363.05,,,,,,324873807.77,,,,,215947351.83,,3619274913.62,13235531272.5,,,,,,,,1125985887.71,558040000.0,567945887.71,2163653126.47,,,,68137304.44,781268317.88,,31717537.65,,,444828034.48,476545572.13,,,,,,,,,,,,,,,6177028.11,4621767236.74,,,,,,,,,,,,,,8778849.2,8778849.2,4630546085.94,,1394239476.0,,,,622035237.36,,,,1210780374.99,,,5253184990.57,,,8480240078.92,124745107.64,8604985186.56,13235531272.5,定期报告,未审计,20120427,CNY,合并期末,2020-03-13T15:29:48
